,Failo URL,TS pavadiniams,Kategorijos,Puslapio URL
0,https://www.litgrid.eu/uploads/files/dir561/dir28/dir1/17_0.php,10 kV kintamos srovės perjungimo ir valdymo įrenginiams metaliniame gaubte (2020-11-18 Nr. 20NU-419),/Pirminiams įrenginiams ir TP savosioms reikmėms/10 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/10-kv/31036
1,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/11_0.php,10 kV statiniams šunto reaktoriams 2018-04-10 NU-99,/Pirminiams įrenginiams ir TP savosioms reikmėms/10 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/10-kv/31036
2,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/14_0.php,"110 kV matavimo transformatoriams su dujų, nesukeliančių visuotinio atšilimo, izoliacija 2022-12-21 Nr. 22NU-471",/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
3,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/13_0.php,"110 kV jungtuvams su dujų, nesukeliančių visuotinio atšilimo, izoliacija 2022-12-21 Nr. 22NU-470",/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
4,https://www.litgrid.eu/uploads/files/dir655/dir32/dir1/11_0.php,110 kV matavimo transformatoriams 2022-12-06 Nr. 22NU-444,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
5,https://www.litgrid.eu/uploads/files/dir654/dir32/dir1/18_0.php,110 kV polimeriniams strypiniams izoliatoriams 2022-12-08 Nr. 22NU-448,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
6,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/2_0.php,110 kV ryšio užtvėrikliams 2022-10-27 Nr. 22NU-394,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
7,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/1_0.php,110 kV ryšio kondensatoriams 2022-10-31 Nr. 22NU-399,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
8,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/10_0.php,110 kV kompaktiniams mišrios technologijos komutaciniams įrenginiams 2022-07-28 Nr. 22NU-279,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
9,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/12_0.php,110 kV skyrikliams 2022-07-27 Nr. 22NU-277,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
10,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/4_0.php,400-110 kV vamzdiniams laidininkams 2022-07-26 Nr. 22NU-276,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
11,https://www.litgrid.eu/uploads/files/dir576/dir28/dir1/14_0.php,110 kV 2kl ribotuvams 2021-06-15 Nr. 21NU-194,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
12,https://www.litgrid.eu/uploads/files/dir576/dir28/dir1/15_0.php,110 kV 3kl ribotuvams 2021-06-15 Nr. 21NU-194,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
13,https://www.litgrid.eu/uploads/files/dir576/dir28/dir1/12_0.php,110kV viršitampių ribotuvų įrengimui 2021-06-14 Nr. 21NU-191,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
14,https://www.litgrid.eu/uploads/files/dir554/dir27/dir1/16_0.php,400-110 kV pastotėse naudojamiems lankstiems srovėlaidžiams (laidams) (2020-09-18 Nr. 20NU-327),/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
15,https://www.litgrid.eu/uploads/files/dir562/dir28/dir1/10_0.php,110 kV dujiniams jungtuvams 2020-11-25 Nr. 20NU-426,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
16,https://www.litgrid.eu/uploads/files/dir565/dir28/dir1/8_0.php,400-330-110 kV pirminių įrenginių prijungimo gnybtams 2020-12-23 Nr. 20NU-474,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
17,https://www.litgrid.eu/uploads/files/dir593/dir29/dir1/17_0.php,110 kV atraminiams izoliatoriams 2021-12-20 Nr. 21 NU-479,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
18,https://www.litgrid.eu/uploads/files/dir512/dir25/dir1/19_0.php,110 kV metaliniame gaubte SF6 izoliuotiems įrenginiams (GIS) 2018-10-05 NU-288,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
19,https://www.litgrid.eu/uploads/files/dir512/dir25/dir1/17_0.php,110 kV SF6 dujų įžeminto gaubto jungtuvams 2016-12-09 NU-314,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
20,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/10_0.php,400-330-110 kV TP įžeminimo kontūro elementams 2018-06-29 NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
21,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/11_0.php,400-330-110 kV TP įžeminimo kontūro įrengimui 2018-06-29 NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
22,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/7_0.php,Techninių duomenų lentelems 2019-12-19 19NU-464,/Pirminiams įrenginiams ir TP savosioms reikmėms/110 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/110-kv/31024
23,https://www.litgrid.eu/uploads/files/dir655/dir32/dir1/12_0.php,330 kV matavimo transformatoriams 2022-12-06 Nr. 22NU-444,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
24,https://www.litgrid.eu/uploads/files/dir654/dir32/dir1/19_0.php,400-330 kV polimeriniams strypiniams izoliatoriams 2022-12-08 Nr. 22NU-448,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
25,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/4_0.php,330 kV ryšio užtvėrikliams 2022-10-27 Nr. 22NU-394,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
26,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/3_0.php,330 kV ryšio kondensatoriams 2022-10-31 Nr. 22NU-399,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
27,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/13_0.php,330 kV skyrikliams 2022-07-27 Nr. 22NU-277,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
28,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/5_0.php,400-110 kV vamzdiniams laidininkams 2022-07-26 Nr. 22NU-276,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
29,https://www.litgrid.eu/uploads/files/dir587/dir29/dir1/13_0.php,330/110/10 kV autotransformatoriams 2021-10-27 Nr. 21NU-390,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
30,https://www.litgrid.eu/uploads/files/dir577/dir28/dir1/1_0.php,330 kV 4kl ribotuvams 2021-06-15 Nr. 21NU-194,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
31,https://www.litgrid.eu/uploads/files/dir577/dir28/dir1/0_0.php,330 kV 3kl ribotuvams 2021-06-15 Nr. 21NU-194,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
32,https://www.litgrid.eu/uploads/files/dir576/dir28/dir1/13_0.php,330kV viršitampių ribotuvų irengimui 2021-06-14 Nr. 21NU-191,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
33,https://www.litgrid.eu/uploads/files/dir554/dir27/dir1/17_0.php,400-110 kV pastotėse naudojamiems lankstiems srovėlaidžiams (laidams) (2020-09-18 Nr. 20NU-327),/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
34,https://www.litgrid.eu/uploads/files/dir546/dir27/dir1/14_0.php,Galios transformatoriaus alyvoje ištirpusių dujų kiekio monitoringo įrangai 2020-07-27 Nr. 20NU-245,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
35,https://www.litgrid.eu/uploads/files/dir562/dir28/dir1/5_0.php,330 kV dujiniams jungtuvams 2020-11-25 Nr. 20NU-426,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
36,https://www.litgrid.eu/uploads/files/dir593/dir29/dir1/18_0.php,330 kV atraminiams izoliatoriams 2021-12-20 Nr. 21NU-479,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
37,https://www.litgrid.eu/uploads/files/dir565/dir28/dir1/9_0.php,400-330-110 kV pirminių įrenginių prijungimo gnybtams 2020-12-23 Nr. 20NU-474,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
38,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/17_0.php,400/330/110 kV TP įžeminimo kontūro elementams 2018-06-29 Nr. NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
39,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/18_0.php,400-330-110 kV TP įžeminimo kontūro įrengimui 2018-06-29 NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
40,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/8_0.php,Techninių duomenų lentelėms 2019-12-19 19NU-464,/Pirminiams įrenginiams ir TP savosioms reikmėms/330 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/330-kv/31033
41,https://www.litgrid.eu/uploads/files/dir655/dir32/dir1/13_0.php,400 kV matavimo transformatoriams 2022-12-06 Nr. 22NU-444,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
42,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/6_0.php,400 kV ryšio užtvėrikliams 2022-10-27 Nr. 22NU-394,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
43,https://www.litgrid.eu/uploads/files/dir657/dir32/dir1/5_0.php,400 kV ryšio kondensatoriams 2022-10-31 Nr. 22NU-399,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
44,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/14_0.php,"400 kV skyrikliams 2022-07-27 Nr, 22NU-277",/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
45,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/6_0.php,400-110 kV vamzdiniams laidininkams 2022-07-26 Nr. 22NU-276,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
46,https://www.litgrid.eu/uploads/files/dir555/dir27/dir1/0_0.php,400-110 kV pastotėse naudojamiems lankstiems srovėlaidžiams (laidams) (2020-09-18 Nr. 20NU-327),/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
47,https://www.litgrid.eu/uploads/files/dir562/dir28/dir1/6_0.php,400 kV dujiniams jungtuvams 2020-11-25 Nr. 20NU-426,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
48,https://www.litgrid.eu/uploads/files/dir593/dir29/dir1/19_0.php,400 kV atraminiams izoliatoriams 2021-12-20 Nr. 21NU-479,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
49,https://www.litgrid.eu/uploads/files/dir565/dir28/dir1/10_0.php,400-330-110 kV pirminių įrenginių prijungimo gnybtams 2020-12-23 Nr. 20NU-474,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
50,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/19_0.php,400-330-110 kV TP įžeminimo kontūro elementams 2018-06-29 NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
51,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/0_0.php,400-330-110 kV TP įžeminimo kontūro įrengimui 2018-06-29 NU-193,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
52,https://www.litgrid.eu/uploads/files/dir514/dir25/dir1/9_0.php,Techninių duomenų lentelėms 2019-12-19 19NU-464,/Pirminiams įrenginiams ir TP savosioms reikmėms/400 kV,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/400-kv-/31034
53,https://www.litgrid.eu/uploads/files/dir588/dir29/dir1/7_0.php,Stacionarių akumuliatorių baterijų įrengimui spintose 2021-10-27 Nr. 21NU-392,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
54,https://www.litgrid.eu/uploads/files/dir587/dir29/dir1/15_0.php,Stacionariosioms akumuliatorių baterijoms 2021-10-27 Nr. 21NU-391,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
55,https://www.litgrid.eu/uploads/files/dir546/dir27/dir1/18_0.php,"10-0,4 KV savųjų reikmių maitinimo galios transformatoriams 2020-07-27 Nr. 20NU-243",/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
56,https://www.litgrid.eu/uploads/files/dir528/dir26/dir1/0_0.php,Pastočių savųjų reikmių avarinio maitinimo generatoriams techninio projekto techninių specifikacijų formoje 2020-05-13 20NU-140,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
57,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/7_0.php,TP ir skirstyklų savųjų reikmių maitinimui 2017-05-10 NU-91,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
58,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/3_0.php,Kintamosios srovės savųjų reikmių skydui 2018-05-18 NU-140,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
59,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/4_0.php,Nuolatinės srovės savųjų reikmių skydui 2018-05-18 NU-140,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
60,https://www.litgrid.eu/uploads/files/dir515/dir25/dir1/2_0.php,Akumuliatorių baterijų įkrovikliamas 2017-05-10 NU-88,/Pirminiams įrenginiams ir TP savosioms reikmėms/TP savosios reikmės,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/pirminiai-irenginiai-ir-tp-savosios-reikmes/tp-savosioms-reikmems/31035
61,https://www.litgrid.eu/uploads/files/dir655/dir32/dir1/5_0.php,400-330 kV polimeriniams strypiniams izoliatoriams 2022-12-08 Nr. 22NU-448,/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
62,https://www.litgrid.eu/uploads/files/dir655/dir32/dir1/4_0.php,110 kV polimeriniams strypiniams izoliatoriams 2022-12-08 Nr. 22NU-448,/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
63,https://www.litgrid.eu/uploads/files/dir616/dir30/dir1/4_0.php,110 kV įtampos oro linijų stiklinių izoliatorių girliandų sudėčiai (2022-07-22 Nr. 22NU-275),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
64,https://www.litgrid.eu/uploads/files/dir615/dir30/dir1/2_0.php,400-330 kV įtampos oro linijų stiklinių izoliatorių girliandų sudėčiai (2022-07-22 Nr. 22NU-275),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
65,https://www.litgrid.eu/uploads/files/dir559/dir27/dir1/17_0.php,400-110 kV įtampos oro linijų atramų ženklinimui (2020-11-05 Nr. 20NU-402),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
66,https://www.litgrid.eu/uploads/files/dir529/dir26/dir1/7_0.php,400-110 kV įtampos oro linijų neizoliuotiems aliumininiams su plieninių vijų šerdimi laidams (2020-05-29 Nr. 20NU-183),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
67,https://www.litgrid.eu/uploads/files/dir529/dir26/dir1/8_0.php,330-110 kV įtampos oro linijų stikliniams lėkštiniams izoliatoriams (2020-05-15 Nr. 20NU-151),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
68,https://www.litgrid.eu/uploads/files/dir529/dir26/dir1/12_0.php,400-330 kV įtampos oro linijų izoliatorių girliandų apsauginiams žiedams (2020-05-13 Nr. 20NU-139),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
69,https://www.litgrid.eu/uploads/files/dir529/dir26/dir1/13_0.php,400-110 kV įtampos oro linijų žaibosaugos trosui su šviesolaidiniu kabeliu (ŽTŠK) (2015-07-29 Nr. NU-97),/Elektros perdavimo linijoms/400-110 kV įtampos oro linijos,https://www.litgrid.eu/index.php/tinklo-pletra/standartiniai-techniniai-reikalavimai/elektros-perdavimo-linijos/400-110-kv-itampos-oro-linijos/31104
